ID;SchoolCode;SchoolName;Address;City;StateCode;ZipCode;Province;Country;PostalCode
30353;013602;DELTA SCH OF BUSINESS & TECHNOLOGY;517 BROAD ST;LAKE CHARLES;LA;70601;;;
30354;013603;MICHIGAN INSTITUTE OF AERONAUTICS;2955 HAGGERTY ROAD;CANTON;MI;48188;;;
30355;013606;NEW YORK SCHOOL OF INTERIOR DESIGN;170 E. 70TH ST.;NEW YORK;NY;10021;;;
30356;013608;DAYMAR COLLEGE;1410 INDUSTRIAL DRIVE;CHILLICOTHE;OH;45601;;;
30357;013618;EASTWICK COLLEGE;10 SOUTH FRANKLIN TURNPIKE;RAMSEY;NJ;07446;;;
30358;013624;BROWN CLG OF COURT REPORTING & M.T.;1900 EMERY STREET;ATLANTA;GA;30318;;;
30359;013629;HENRICO CTY ST MARYS HOSP PRAC NRSG;201 E NINE MILE RD;HIGHLAND SPRINGS;VA;23075;;;
30360;013631;NASHVILLE CLG OF MEDICAL CAREERS;1556 CRESTVIEW DRIVE;MADISON;TN;37115;;;
30361;013637;VICTOR VALLEY BEAUTY COLLEGE, INC;16515 MOJAVE DRIVE;VICTORVILLE;CA;92392;;;
30362;013650;VENUS BEAUTY ACADEMY;1033 CHESTER PIKE;SHARON HILL;PA;19079;;;
30363;013653;CHARLES R DREW UNIV OF MED & SCI;1731 EAST 120TH STREET;LOS ANGELES;CA;90059;;;
30364;013657;ROANE-JACKSON TECHNICAL CENTER;4800 SPENCER ROAD;LEROY;WV;25252;;;
30365;013659;PRESCOTT COLLEGE;220 GROVE AVE;PRESCOTT;AZ;86301;;;
30366;013670;MITCHELL'S HAIR STYLING ACADEMY;2620 FOREST HILLS RD;WILSON;NC;27893;;;
30367;013674;MILAN INSTITUTE OF COSMETOLOGY;2400 E 27TH;AMARILLO;TX;79103;;;
30368;013676;UNITED TECHNICAL CENTER;ROUTE 3  BOX 43-C;CLARKSBURG;WV;26301;;;
30369;013683;POPLAR BLUFF TECHNICAL CAREER CNTR;3203 OAK GROVE RD;POPLAR BLUFF;MO;63901;;;
30370;013689;SARASOTA COUNTY TECHNICAL INSTITUTE;4748 BENEVA RD;SARASOTA;FL;34233;;;
30371;013710;WESTERN STATE COLLEGE OF LAW;1111 NORTH STATE COLLEGE BOULEVARD;FULLERTON;CA;92831;;;
30372;013721;UINTAH BASIN APPLIED TECHNOLOGY CLG;1100 EAST LAGOON STREET  124-5;ROOSEVELT;UT;84066;;;
30373;013732;BENJAMIN FRANKLIN CAREER&TECH;500 28TH STREET;DUNBAR;WV;25064;;;
30374;013753;GATEWAY COMMUNITY & TECHNOLOGY COLL;1025 AMSTERDAM ROAD;COVINGTON;KY;41011;;;
30375;013758;KY TECH-KNOTT CO. TECHNOLOGY CTR;HCR 60 BOX 1100 RT 160;HINDMAN;KY;41822;;;
30376;013759;KY TECH-BREATHITT COUNTY VOC ED CTR;BOX 786;JACKSON;KY;41339;;;
30377;013760;KY TECH-LETCHER CNTY AREA TECH CTR;185 CIRCLE DRIVE;WHITESBURG;KY;41858;;;
30378;013761;KY TECH-LESLIE COUNTY AREA TECH CTR;PO BOX 902;HYDEN;KY;41749;;;
30379;013762;KY TECH-LEE COUNTY AREA TECH CTR;PO BOX B;BEATTYVILLE;KY;41311;;;
30380;013774;MONTSERRAT COLLEGE OF ART;23 ESSEX ST  PO BOX 26;BEVERLY;MA;01915;;;
30381;013780;THOMAS JEFFERSON SCHOOL OF LAW;2121 SAN DIEGO AVE;SAN DIEGO;CA;92110;;;
30382;013785;PIKE/LINCOLN TECHNICAL CENTER;PO BOX 38;EOLIA;MO;63344;;;
30383;013791;PAUL MITCHELL THE SCHOOL WICHITA;3242 NORTH ROCK ROAD SUITE 106;WICHITA;KS;67226;;;
30384;013794;PAUL MITCHELL THE SCHOOL;109 SOUTH STREET;DANBURY;CT;06810;;;
30385;013807;LYTLE'S REDWOOD EMPIRE BEAUTY CLG;186 WIKIUP DRIVE;SANTA ROSA;CA;95403;;;
30386;013814;TALMUDIC COLLEGE OF FLORIDA;1910 ALTON RD;MIAMI BEACH;FL;33139;;;
30387;013816;TELSHE YESHIVA-CHICAGO;3535 W FOSTER AVE;CHICAGO;IL;60625;;;
30388;013819;LAUREL UNIVERSITY;1215 EASTCHESTER DRIVE;HIGH POINT;NC;27265;;;
30389;013822;TONI & GUY HAIRDRESSING ACADEMY;18336 AURORA AVENUE NORTH;SHORELINE;WA;98133;;;
30390;013828;CALIFORNIA BEAUTY COLLEGE;1115 15TH STREET;MODESTO;CA;95354;;;
30391;013831;SIERRA COLLEGE OF BEAUTY;1340 WEST 18TH STREET;MERCED;CA;95340;;;
30392;013842;WOR-WIC COMMUNITY COLLEGE;32000 CAMPUS DRIVE;SALISBURY;MD;21804;;;
30393;013850;COLLEGE OF WILMINGTON;3500 OLEANDER DRIVE SUITE 1111;WILMINGTON;NC;28403;;;
30394;013853;SHERMAN CLG STRAIGHT CHIROPRACTIC;2020 SPRINGFIELD ROAD;SPARTANBURG;SC;29316;;;
30395;013855;WARDS CORNER BEAUTY ACADEMY;7525 TIDEWATER DRIVE #45;NORFOLK;VA;23505;;;
30396;013857;SOUTHEASTERN BIBLE COLLEGE;2545 VALLEYDALE ROAD;BIRIMINGHAM;AL;35244;;;
30397;013858;SOUTH ARKANSAS COMMUNITY COLLEGE;300 SOUTH WEST AVENUE;EL DORADO;AR;71731;;;
30398;013863;DEL-MAR-VA BEAUTY ACADEMY;111 MILFORD ST;SALISBURY;MD;21804;;;
30399;013877;COX HEALTH - COX COLLEGE;1423 N JEFFERSON;SPRINGFIELD;MO;65802;;;
30400;013879;ENID BEAUTY COLLEGE;1601 E BROADWAY;ENID;OK;73701;;;
30401;013885;CONCORDIA UNIVERSITY;1530 CONCORDIA WEST;IRVINE;CA;92612;;;
30402;013889;DANVILLE REGIONAL MEDICAL CENTER SCHOOL;142 S MAIN STREET;DANVILLE;VA;24541;;;
30403;013891;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY;821 WEST LOUISE AVENUE;MORRISTOWN;TN;37813;;;
30404;013893;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-;716 MCMURRY BOULEVARD;HARTSVILLE;TN;37074;;;
30405;013894;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY;1745 HARRIMAN HIGHWAY;HARRIMAN;TN;37748;;;
30406;013895;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-;2468 TECHNOLOGY CENTER DRIVE;JACKSON;TN;38301;;;
30407;013896;WESTERN NEVADA COLLEGE;2201 WEST COLLEGE PARKWAY;CARSON CITY;NV;89703;;;
30408;013898;WASHINGTON HOLMES TECHNICAL CENTER;757 HOYT STREET;CHIPLEY;FL;32428;;;
30409;013902;CHRIS' BEAUTY COLLEGE;1265 PASS ROAD;GULFPORT;MS;39501;;;
30410;013904;OHIO STATE COLLEGE/BARBER STYLING;4614 EAST BROAD STREET;COLUMBUS;OH;43213;;;
30411;013905;PHAGANS' SCHOOL OF HAIR DESIGN;1542 NE WEIDLER ST;PORTLAND;OR;97232;;;
30412;013914;CAREER ACADEMY OF BEAUTY;12471 VALLEYVIEW BLVD;WEST GARDEN GROVE;CA;92845;;;
30413;013917;PINELLAS TECHNICAL EDUCATION CENTERS - S;901 34TH STREET SOUTH;ST PETERSBURG;FL;33711;;;
30414;013918;APEX SCHOOL OF BEAUTY CULTURE, INC;333 JACKSON ST;ANDERSON;IN;46016;;;
30415;013920;LABARON HAIRDRESSING ACADEMY;281 UNION ST;NEW BEDFORD;MA;02740;;;
30416;013926;GENE JUAREZ BEAUTY SCHOOLS;6007-A 244TH STREET SOUTHWEST;MOUNTLAKE TERRACE;WA;98043;;;
30417;013928;ITT TECHNICAL INSTITUTE;5005 SOUTH WENDLER DRIVE;TEMPE;AZ;85282;;;
30418;013935;UNIVERSITY OF THE SOUTHWEST;6610 NORTH LOVINGTON HIGHWAY;HOBBS;NM;88240;;;
30419;013938;CABELL COUNTY CAREER TECHNOLOGY CTR;1035 NORWAY AVE;HUNTINGTON;WV;25705;;;
30420;013943;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-;312 SOUTH WILSON STREET;PARIS;TN;38242;;;
30421;013944;VATTEROTT COLLEGE;3609 NORTH MARX DRIVE;QUINCY;IL;62305;;;
30422;013949;BECK AREA CAREER CENTER;6137 BECK ROAD;RED BUD;IL;62278;;;
30423;013954;BRANFORD HALL CAREER INSTITUTE;ONE SUMMIT PLACE;BRANFORD;CT;06405;;;
30424;013955;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY;740 HIGHWAY 46;DICKSON;TN;37055;;;
30425;013956;UNIV OF TEXAS HEALTH SCIENCE CENTER;PO BOX 20036-FINANCIAL AID;HOUSTON;TX;77225;;;
30426;013957;DOUGLAS SCHOOL OF BUSINESS;130 SEVENTH STREET;MONESSEN;PA;15062;;;
30427;013961;ART INSTITUTE OF COLORADO (THE);1200 LINCOLN STREET;DENVER;CO;80203;;;
30428;013968;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY;100 WHITE BRIDGE ROAD;NASHVILLE;TN;37209;;;
30429;013969;MINERAL COUNTY VOCATIONAL TECH CTR;600 HARLEY O STAGGERS SR DRIVE;KEYSER;WV;26726;;;
30430;013976;UNIV OF TEXAS MEDICAL BRANCH;1.206 ASHBEL SMITH BLDG;GALVESTON;TX;77550;;;
30431;013984;CENTRAL TEXAS BEAUTY COLLEGE #2;1400 NORTH MAYS STREET;ROUND ROCK;TX;78664;;;
30432;013988;ASSOCIATED TECHNICAL COLLEGE;1670 WILSHIRE BOULEVARD;LOS ANGELES;CA;90017;;;
30433;013991;ROCKY MOUNTAIN COLG OF ART & DESIGN;1600 PIERCE STREET;DENVER;CO;80214;;;
30434;013997;LIVELY TECHNICAL CENTER;500 N. APPLEYARD DRIVE;TALLAHASSEE;FL;32304;;;
30435;013998;DON ROBERTS SCHOOL OF HAIR DESIGN;152 EAST US 30;SCHERERVILLE;IN;46375;;;
30436;014001;RENTON TECHNICAL COLLEGE;3000 NORTHEAST FOURTH ST;RENTON;WA;98056;;;
30437;014006;COLLEGE OF COSMETOLOGY;357 EAST MAIN ST;KLAMATH FALLS;OR;97601;;;
30438;014016;CONCORDE CAREER INSTITUTE;7960 ARLINGTON EXPWY STE 120;JACKSONVILLE;FL;32211;;;
30439;014020;BELLEVUE HOSP CTR SCH RAD TECH;1ST AVE & 27TH ST C&D BLG-D510;NEW YORK;NY;10016;;;
30440;014022;WESTERN HILLS SCHOOL OF BEAUTY & HAIR DE;6490 GLENWAY AVENUE;CINCINNATI;OH;45211;;;
30441;014026;HAIR CALIFORNIA BEAUTY ACADEMY;1110 NORTH TUSTIN STREET;ORANGE;CA;92867;;;
30442;014035;CEDAR VALLEY COLLEGE;3030 NORTH DALLAS AVENUE;LANCASTER;TX;75134;;;
30443;014036;NORTH LAKE COLLEGE;5001 N MACARTHUR BLVD;IRVING;TX;75038;;;
30444;014042;UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE;2005 WHITE DRIVE;BATESVILLE;AR;72503;;;
30445;014044;NORTHWEST TECHNICAL INSTITUTE;709 S. OLD MISSOURI RD.;SPRINGDALE;AR;72765;;;
30446;014046;AVALON SCHOOL OF COSMETOLOGY;2318 CENTRAL AVENUE;ALAMEDA;CA;94501;;;
30447;014050;DELTA - MONTROSE TECHNICAL COLLEGE;1765 US HIGHWAY 50;DELTA;CO;81416;;;
30448;014058;UPPER VALLEY JVS;8901 LOONEY ROAD;PIQUA;OH;45356;;;
30449;014060;CARVER CAREER TECH ED CTR;4799 MIDLAND DRIVE;CHARLESTON;WV;25306;;;
30450;014064;CITRUS HEIGHTS BEAUTY COLLEGE;7518 BAIRD WAY;CITRUS HEIGHTS;CA;95610;;;
30451;014071;GALLIA-JACKSON-VINTON SCH ADULT ED;POST OFFICE BOX 157;RIO GRANDE;OH;45674;;;
30452;014073;SOUTHERN CA INST OF ARCHITECTURE;960 E. THIRD STREET;LOS ANGELES;CA;90013;;;
30453;014090;IL EASTERN COMM COLGS-FRONTIER;FRONTIER DRIVE;FAIRFIELD;IL;62837;;;
30454;014099;BRIARCLIFFE COLLEGE;1055 STEWART AVENUE;BETHPAGE;NY;11714;;;
30455;014101;MID-ATLANTIC CHRISTIAN UNIVERSITY;715 NORTH POINDEXTER STREET;ELIZABETH CITY;NC;27909;;;
30456;014104;READING HOSPITAL SCHOOL OF HEALTH SCIENC;6TH AVENUE & SPRUCE STREET;WEST READING;PA;19611;;;
30457;014105;HUERTAS COLLEGE;41 HECTOR R BUNKER STREET;CAGUAS;PR;00726;;;
30458;014107;COVENANT SCH OF NSG & ALLIED HEALTH;2002 MIAMI;LUBBOCK;TX;79410;;;
30459;014108;RIVERSIDE SCHOOL OF HEALTH CAREERS;606 DENBIGH BOULEVARD, SUITE 500;NEWPORT NEWS;VA;23608;;;
30460;014120;MAC DANIEL'S BEAUTY SCHOOL;5228 N CLARK ST;CHICAGO;IL;60640;;;
30461;014122;CAPRI COSMETOLOGY LEARNING CENTER;251 WEST ROUTE 59;NANUET;NY;10954;;;
30462;014126;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY;813 WEST MAIN STREET;HOHENWALD;TN;38462;;;
30463;014127;REFRIGERATION SCHOOL;4210 E WASHINGTON ST;PHOENIX;AZ;85034;;;
30464;014128;CALIFORNIA CHRISTIAN COLLEGE;4881 EAST UNIVERSITY AVENUE;FRESNO;CA;93703;;;
30465;014133;ASSABET VALLEY REGIONAL VOC SCHOOL;215 FITCHBURG ST;MARLBOROUGH;MA;01752;;;
30466;014134;NEVADA REGIONAL TECHNICAL CENTER;900 WEST ASHLAND;NEVADA;MO;64772;;;
30467;014146;LORAINE'S ACADEMY, INC;1012 58TH STREET NORTH;ST PETERSBURG;FL;33710;;;
30468;014149;SOUTH CENTRAL LOUISIANA TECHNICAL COLG;900 YOUNGS ROAD;MORGAN CITY;LA;70381;;;
30469;014150;EMPIRE BEAUTY SCHOOL;624 WORCESTER ROAD;FRAMINGHAM;MA;01702;;;
30470;014152;INSTITUTE OF AMERICAN INDIAN ARTS;83 AVAN NU PO ROAD;SANTA FE;NM;87508;;;
30471;014153;SUFFOLK COMMUNITY CLG-EASTRN CAMPUS;121 SPEONK RIVERHEAD ROAD;RIVERHEAD;NY;11901;;;
30472;014167;PULASKI TECHNICAL COLLEGE;3000 WEST SCENIC DRIVE;NORTH LITTLE ROCK;AR;72118;;;
30473;014170;LIFE UNIVERSITY;1269 BARCLAY CIRCLE  SUITE A;MARIETTA;GA;30060;;;
30474;014172;SAN DIEGO MIRAMAR COLLEGE;10440 BLACK MOUNTAIN ROAD;SAN DIEGO;CA;92126;;;
30475;014173;MARYLAND COLLEGE OF ART AND DESIGN;10500 GEORGIA AVE;SILVER SPRING;MD;20902;;;
30476;014176;COLLEGE OF HAIR DESIGN;304 S 11TH STREET;LINCOLN;NE;68508;;;
30477;014177;EMPIRE BEAUTY SCHOOL;556 MAIN STREET;LACONIA;NH;03220;;;
30478;014203;MILWAUKEE INST OF ART & DESIGN;273 EAST ERIE STREET;MILWAUKEE;WI;53202;;;
30479;014207;INTERNATIONAL BUSINESS COLLEGE;5699 COVENTRY LANE;FORT WAYNE;IN;46804;;;
30480;014209;HICKEY COLLEGE;940 W PORT PLAZA;ST LOUIS;MO;63146;;;
30481;014212;TUCSON COLLEGE;5151 EAST BROADWAY BOULEVARD;TUCSON;AZ;85711;;;
30482;014239;RANGER COLLEGE-STEPHENVILE BEAUTY COLLEG;951 SOUTH LILLIAN;STEPHENVILLE;TX;76401;;;
30483;014251;EXCELSIOR COLLEGE;7 COLUMBIA CIRCLE;ALBANY;NY;12203;;;
30484;014254;LAUREL TECHNICAL INSTITUTE;335 BOYD DRIVE;SHARON;PA;16146;;;
30485;014255;POLYTECHNIC UNIVERSITY OF PR;377 PONCE DE LEON AVENUE;HATO REY;PR;00917;;;
30486;014257;BRIDGERLAND APPLIED TECHNOLOGY COLLEGE;1301 NORTH 600 WEST;LOGAN;UT;84321;;;
30487;014260;ALHAMBRA BEAUTY COLLEGE;PO BOX 7494;ALHAMBRA;CA;91802;;;
30488;014268;HAWAII INSTITUTE OF HAIR DESIGN;1128 NUUANU AVENUE;HONOLULU;HI;96817;;;
30489;014273;RAVENSCROFT BEAUTY COLLEGE;6110 STELLHORN ROAD;FORT WAYNE;IN;46815;;;
30490;014283;INTERNATIONAL ACADEMY OF HAIR DESIGN;4812 SOUTH MILL AVENUE;TEMPE;AZ;85282;;;
30491;014287;RIDLEY-LOWELL SCHOOL OF BUSINESS;116 FRONT STREET;BINGHAMTON;NY;13905;;;
30492;014295;MICHIGAN COLLEGE OF BEAUTY;3498 ROCHESTER ROAD;TROY;MI;48083;;;
30493;014300;LEVITTOWN BEAUTY ACADEMY LLC;8919 NEW FALLS ROAD;LEVITTOWN;PA;19054;;;
30494;014303;SINTE GLESKA UNIVERSITY;BOX 490;ROSEBUD;SD;57570;;;
30495;014304;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY;1685 HIGHWAY 64;WHITEVILLE;TN;38075;;;
30496;014305;ARLINGTON BAPTIST COLLEGE;3001 W. DIVISION ST;ARLINGTON;TX;76012;;;
30497;014311;BERKELEY CITY COLLEGE;2020 MILVIA STREET;BERKELEY;CA;94704;;;
30498;014315;UNIVERSITY OF HAWAII - WEST OAHU;91-1001 FARRINGTON HIGHWAY;KAPOLEI;HI;96707;;;
30499;014325;ALASKA BIBLE COLLEGE;BOX 289 COLLEGE ROAD;GLENNALLEN;AK;99588;;;
30500;014335;DELTA BEAUTY COLLEGE;697 DELTA PLAZA;GREENVILLE;MS;38701;;;
30501;014337;SCOTT COLLEGE OF COSMETOLOGY;1502 MARKET STREET;WHEELING;WV;26003;;;
30502;014338;RAPHAEL'S SCHOOL OF BEAUTY CULTURE;1324 YOUNGSTOWN-WARREN RD;NILES;OH;44446;;;
30503;014351;NORTHWEST COLLEGE OF HAIR DESIGN;8307 SOUTH EAST MONTEREY AVENUE;CLACKAMAS;OR;97086;;;
30504;014368;EVEREST COLLEGE;1010 WEST SUNSHINE;SPRINGFIELD;MO;65807;;;
30505;014390;CAPRI COLLEGE;2945 WILLIAMS PARKWAY SW;CEDAR RAPIDS;IA;52404;;;
30506;014396;PAROBA COLLEGE OF COSMETOLOGY;607 SE EVERETT MALL WAY STE 5;EVERETT;WA;98208;;;
30507;014397;ACADEMY OF HAIR DESIGN #1;1815 TERRY ROAD;JACKSON;MS;39204;;;
30508;014417;TRIANGLE TECH;2000 LIBERTY STREET;ERIE;PA;16502;;;
30509;014434;WARRENSBURG AREA VOC TECH SCH;205 S RIDGE VIEW DRIVE;WARRENSBURG;MO;64093;;;
30510;014435;CUYAMACA COLLEGE;900 RANCHO SAN DIEGO PARKWAY;EL CAJON;CA;92019;;;
30511;014437;MASSACHUSETTS SCHOOL OF BARBERING;64 ROSS WAY;QUINCY;MA;02169;;;
30512;014438;CLEVELAND CHIROPRACTIC COLLEGE;10850 LOWELL AVENUE;OVERLAND PARK;KS;66210;;;
30513;014444;KAPLAN COLLEGE;9055 BALBOA AVENUE;SAN DIEGO;CA;92123;;;
30514;014452;LICEO E ARTE Y TECNOLGIA;PO BOX 192346;SAN JUAN;PR;00919;;;
30515;014458;MISSION COLLEGE;3000 MISSION COLLEGE BOULEVARD;SANTA CLARA;CA;95054;;;
30516;014464;MED-ASSIST SCHOOL OF HAWAII;33 SOUTH KING STREET SUITE 223;HONOLULU;HI;96813;;;
30517;014468;CENTRAL COMMUNITY COLLEGE-ALL CAMPUSES;3134 WEST HIGHWAY 34;GRAND ISLAND;NE;68801;;;
30518;014470;UNITED TRIBES TECHNICAL COLLEGE;3315 UNIVERSITY DR;BISMARCK;ND;58504;;;
30519;014471;BROOKHAVEN COLLEGE;3939 VALLEY VIEW LANE;FARMERS BRANCH;TX;75244;;;
30520;014483;RIO SALADO COMMUNITY COLLEGE;2323 WEST 14TH STREET;TEMPE;AZ;85281;;;
30521;014484;ELEGANCE INTERNATIONAL;1622 N. HIGHLAND AVE;HOLLYWOOD;CA;90028;;;
30522;014493;ART INSTITUTE OF PHOENIX (THE) - BROWN M;3605 FERN VALLEY ROAD;LOUISVILLE;KY;40219;;;
30523;014498;BROOME-TIOGA BOCES PN PROG;435 GLENWOOD RD;BINGHAMTON;NY;13905;;;
30524;014514;LONG ISLAND BUSINESS INSTITUTE;6500 JERICO TURNPIKE;COMMACK;NY;11725;;;
30525;014517;HERKIMER COUNTY BOCES;352 GROS BLVD;HERKIMER;NY;13350;;;
30526;014518;UNIVERSAL TECHNICAL INSTITUTE;2844 W DEER VALLEY ROAD;PHOENIX;AZ;85027;;;
30527;014523;DON ROBERTS BEAUTY SCHOOLS;1354 LINCOLNWAY;VALPARAISO;IN;46383;;;
30528;014524;STEVENSON'S ACADEMY OF HAIR DESIGN;2039 LAPEYROUSE ST;NEW ORLEANS;LA;70116;;;
30529;014525;LABARON HAIRDRESSING ACAD-BROCKTON;240 LIBERTY ST;BROCKTON;MA;02301;;;
30530;014528;MIDWEST INSTITUTE;10910 MANCHESTER RD;KIRKWOOD;MO;63122;;;
30531;014530;DUTCHESS COUNTY BOCES SCH PRAC NURS;5 BOCES ROAD;POUGHKEEPSIE;NY;12601;;;
30532;014534;INSTITUTO DE BANCA Y COMERCIO;996 MUNOZ RIVERA AVENUE;RÍO PIEDRAS;PR;00925;;;
30533;014535;WESTERN TECHNICAL COLLEGE;9624 PLAZA CIRCLE;EL PASO;TX;79927;;;
30534;014543;TENNESSEE COLLEGE OF APPLIED TECHNOLOGY;1303 OLD FORT PARKWAY;MURFREESBORO;TN;37129;;;
30535;014545;AMERICAN CONSERVATORY THEATER;30 GRANT AVENUE;SAN FRANCISCO;CA;94108;;;
30536;014547;FORT WORTH BEAUTY SCHOOL;6785 CAMP BOWIE BOULEVARD;FORT WORTH;TX;76116;;;
30537;014550;CARRINGTON COLLEGE;8503 NORTH 27TH AVENUE;PHOENIX;AZ;85015;;;
30538;014551;CAPRI INSTITUTE OF HAIR DESIGN;615 WINTERS AVENUE;PARAMUS;NJ;07652;;;
30539;014552;INTERNATIONAL SCHOOL OF COSMETOLOGY;13613 HAWTHORNE BLVD;HAWTHORNE;CA;90250;;;
30540;014557;MARINELLO SCHOOL OF BEAUTY - BELL;4210 EAST GAGE AVENUE;BELL;CA;90201;;;
30541;014572;SPA TECH INSTITUTE;100 LARRABEE ROAD;WESTBROOK;ME;04093;;;
30542;014574;MISSISSIPPI COLLEGE OF BEAUTY CULT;732 SAWMILL ROAD;LAUREL;MS;39440;;;
30543;014575;HARRIS SCHOOL OF BUSINESS;ONE CHERRY HILL SUITE 700;CHERRY HILL;NJ;08002;;;
30544;014576;NEW YORK CAREER INSTITUTE;11 PARK PLACE;NEW YORK;NY;10007;;;
30545;014578;SOUTH UNIVERSITY - THE ART INSTITUTE OF;THREE LAKE POINTE PLAZA;CHARLOTTE;NC;28217;;;
30546;014581;SUMNER COLLEGE;8909 SOUTHWEST BARBUR BOULEVARD;PORTLAND;OR;97219;;;
30547;014588;UNIVERSITY OF COSMETOLOGY ARTS&SCI;8401 NORTH 10TH ST;MCALLEN;TX;78504;;;
30548;014593;UNIVERSITY OF PHOENIX;4615 E ELWOOD ST;PHOENIX;AZ;85040;;;
30549;014599;SALON SUCCESS ACADEMY;210 W HIGHLAND AVE;SAN BERNARDINO;CA;92405;;;
30550;014603;W F KAYNOR TECHNICAL HIGH SCHOOL;43 TOMPKINS STREET;WATERBURY;CT;06708;;;
30551;014607;ART INSTITUTE OF PHOENIX (THE) - BROWN M;1000 EAST 80TH PLACE;MERRILLVILLE;IN;46410;;;
30552;014612;ATI CAREER TAINING CENTER - ATI COLLEGE;1525 N. W. 167TH STREET;MIAMI;FL;87109;;;
30553;014614;TALMUDICAL INST OF UPSTATE NY;769 PARK AVENUE;ROCHESTER;NY;14607;;;
30554;014615;YESHIVAT MIKDASH MELECH;1326 OCEAN PARKWAY;BROOKLYN;NY;11230;;;
30555;014618;EVERGREEN BEAUTY AND BARBER COLLEGE;14045 NORTHEAST 20TH STREET;BELLEVUE;WA;98007;;;
30556;014619;CENTRAL CHRISTIAN CLG OF THE BIBLE;911 EAST URBANDALE DRIVE;MOBERLY;MO;65270;;;
30557;014621;ROSS MEDICAL EDUCATION CENTER;1036 GILBERT ST;FLINT;MI;48532;;;
30558;014628;HAIR DESIGN INSTITUTE AT FIFTH AVE;6711 FIFTH AVE;BROOKLYN;NY;11220;;;
30559;014631;MIAMI DADE COLLEGE - WOLFSON CAMPUS;300 NE SECOND AVE;MIAMI;FL;33132;;;
30560;014632;MIAMI DADE COLLEGE - MEDICAL CAMPUS;950 NW 20TH STREET;MIAMI;FL;33127;;;
30561;014645;AMERICAN INSTITUTE;99 SOUTH STREET;WEST HARTFORD;CT;06110;;;
30562;014648;CATTARAUGUS/ALLEGANY BOCES;1825 WINDFALL RD;OLEAN;NY;14760;;;
30563;014652;NAROPA UNIVERSITY;2130 ARAPAHOE AVE;BOULDER;CO;80302;;;
30564;014653;PENNSYLVANIA ACADEMY OF FINE ARTS;128 NORTH BROAD STREET;PHILADELPHIA;PA;19102;;;
30565;014654;HAMILTON-FULTON-MONTGOMERY BOCES;2755 STATE HIGHWAY 67;JOHNSTOWN;NY;12095;;;
30566;014657;KNOXVILLE INSTITUTE OF HAIR DESIGN;1221 N CENTRAL ST;KNOXVILLE;TN;37917;;;
30567;014658;WISCONSIN LUTHERAN COLLEGE;8800 WEST BLUEMOUND ROAD;MILWAUKEE;WI;53226;;;
30568;014659;OGLALA LAKOTA COLLEGE;490 PIYA WICONI ROAD;KYLE;SD;57752;;;
30569;014662;BRAMSON ORT COLLEGE;6930 AUSTIN ST;FOREST HILLS;NY;11375;;;
30570;014663;O'MORE COLLEGE OF DESIGN;423 S MARGIN ST   PO BOX 908;FRANKLIN;TN;37064;;;
30571;014665;CLEVELAND INST OF DENTAL-MED ASST;2450 PROSPECT AVENUE E;CLEVELAND;OH;44115;;;
30572;014673;INSTITUTE FOR BUSINESS & TECHNOLOGY;2550 SCOTT BLVD;SANTA CLARA;CA;95050;;;
30573;014682;SOWELA TECHNICAL COMMUNITY COLLEGE - MOR;1230 NORTH MAIN STREET;JENNINGS;LA;70546;;;
30574;014683;CALIFORNIA COLLEGE SAN DIEGO;2820 CAMINO DEL RIO SOUTH;SAN DIEGO;CA;92108;;;
30575;014685;ITT TECHNICAL INSTITUTE;10863 GOLD CENTER DRIVE;RANCHO CORDOVA;CA;95670;;;
30576;014694;GREAT OAKS INSTITUTE OF TECHNOLOGY;3254 EAST KEMPER ROAD;CINCINNATI;OH;45241;;;
30577;014695;ERIE INSTITUTE OF TECHNOLOGY;940 MILLCREEK MALL DRIVE;ERIE;PA;16565;;;
30578;014697;COLUMBIA COLLEGE;18618 OXNARD STREET;TARZANA;CA;91356;;;
30579;014698;KIRKSVILLE AREA TECHNICAL CENTER;1103 SOUTH COTTAGE GROVE;KIRKSVILLE;MO;63501;;;
30580;014703;RIDLEY LOWELL BUSINESS & TECH INST;470 BANK STREET;NEW LONDON;CT;06320;;;
30581;014706;MAYNARD A. TRAVISS CAREER CENTER;3225 WINTER LAKE ROAD;LAKELAND;FL;33803;;;
30582;014710;METRO BUSINESS COLLEGE;1732 N KINGSHIGHWAY;CAPE GIRARDEAU;MO;63701;;;
30583;014719;ORLANDO TECHNICAL CENTER;301 WEST AMELIA STREET;ORLANDO;FL;32801;;;
30584;014720;AMERICAN INTERCONTINENTAL UNIVERSITY;231 NORTH MARTINGALE ROAD;SCHAUMBURG;IL;60173;;;
30585;014724;AVEDA INSTITUTE LAFAYETTE;2922 JOHNSTON STREET;LAFAYETTE;LA;70503;;;
